"Date / Time","Object Name","Object Value",
"10/15/2019 04:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/15/2019 04:10:00 AM","OA-T.Trend - Present Value (Trend1)","50.18 ",
"10/15/2019 04:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.9382 ",
"10/15/2019 04:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.7587 ",
"10/15/2019 04:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/15/2019 04:00:00 AM","OA-T.Trend - Present Value (Trend1)","50 ",
"10/15/2019 04:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.9391 ",
"10/15/2019 04:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","151.558 ",
"10/15/2019 04:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/15/2019 03:50:00 AM","OA-T.Trend - Present Value (Trend1)","49.82 ",
"10/15/2019 03:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.9238 ",
"10/15/2019 03:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.7012 ",
"10/15/2019 03:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 03:40:00 AM","OA-T.Trend - Present Value (Trend1)","49.82 ",
"10/15/2019 03:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.8986 ",
"10/15/2019 03:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","151.4903 ",
"10/15/2019 03:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 03:30:00 AM","OA-T.Trend - Present Value (Trend1)","49.82 ",
"10/15/2019 03:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.8599 ",
"10/15/2019 03:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.3578 ",
"10/15/2019 03:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/15/2019 03:20:00 AM","OA-T.Trend - Present Value (Trend1)","49.82 ",
"10/15/2019 03:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.8182 ",
"10/15/2019 03:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","151.2979 ",
"10/15/2019 03:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 03:10:00 AM","OA-T.Trend - Present Value (Trend1)","50 ",
"10/15/2019 03:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.7818 ",
"10/15/2019 03:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 03:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/15/2019 03:00:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/15/2019 03:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.7561 ",
"10/15/2019 03:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 03:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 02:50:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/15/2019 02:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.7386 ",
"10/15/2019 02:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 02:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 02:40:00 AM","OA-T.Trend - Present Value (Trend1)","50.18 ",
"10/15/2019 02:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.7042 ",
"10/15/2019 02:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.7374 ",
"10/15/2019 02:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 02:30:00 AM","OA-T.Trend - Present Value (Trend1)","50.18 ",
"10/15/2019 02:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.6601 ",
"10/15/2019 02:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 02:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 02:20:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/15/2019 02:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.6203 ",
"10/15/2019 02:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 02:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/15/2019 02:10:00 AM","OA-T.Trend - Present Value (Trend1)","50.18 ",
"10/15/2019 02:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.5791 ",
"10/15/2019 02:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.7374 ",
"10/15/2019 02:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/15/2019 02:00:00 AM","OA-T.Trend - Present Value (Trend1)","50 ",
"10/15/2019 02:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.5095 ",
"10/15/2019 02:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 02:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/15/2019 01:50:00 AM","OA-T.Trend - Present Value (Trend1)","50.54 ",
"10/15/2019 01:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.419 ",
"10/15/2019 01:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 01:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/15/2019 01:40:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/15/2019 01:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.3661 ",
"10/15/2019 01:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.9842 ",
"10/15/2019 01:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 01:30:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/15/2019 01:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.3062 ",
"10/15/2019 01:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.041 ",
"10/15/2019 01:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/15/2019 01:20:00 AM","OA-T.Trend - Present Value (Trend1)","50.54 ",
"10/15/2019 01:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.2288 ",
"10/15/2019 01:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.8787 ",
"10/15/2019 01:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/15/2019 01:10:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/15/2019 01:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.1572 ",
"10/15/2019 01:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.5224 ",
"10/15/2019 01:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/15/2019 01:00:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/15/2019 01:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.0655 ",
"10/15/2019 01:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.7396 ",
"10/15/2019 01:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/15/2019 12:50:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/15/2019 12:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.9825 ",
"10/15/2019 12:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.4882 ",
"10/15/2019 12:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/15/2019 12:40:00 AM","OA-T.Trend - Present Value (Trend1)","51.08 ",
"10/15/2019 12:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.8711 ",
"10/15/2019 12:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","142.2471 ",
"10/15/2019 12:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/15/2019 12:30:00 AM","OA-T.Trend - Present Value (Trend1)","51.8 ",
"10/15/2019 12:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.7648 ",
"10/15/2019 12:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","141.6841 ",
"10/15/2019 12:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/15/2019 12:20:00 AM","OA-T.Trend - Present Value (Trend1)","52.16 ",
"10/15/2019 12:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.6803 ",
"10/15/2019 12:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.3432 ",
"10/15/2019 12:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/15/2019 12:10:00 AM","OA-T.Trend - Present Value (Trend1)","52.16 ",
"10/15/2019 12:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.6035 ",
"10/15/2019 12:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.9685 ",
"10/15/2019 12:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/15/2019 12:00:00 AM","OA-T.Trend - Present Value (Trend1)","51.98 ",
"10/15/2019 12:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.5034 ",
"10/15/2019 12:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.6012 ",
"10/15/2019 12:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.791 ",
"10/14/2019 11:50:00 PM","OA-T.Trend - Present Value (Trend1)","52.34 ",
"10/14/2019 11:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.377 ",
"10/14/2019 11:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","150.08 ",
"10/14/2019 11:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.791 ",
"10/14/2019 11:40:00 PM","OA-T.Trend - Present Value (Trend1)","52.88 ",
"10/14/2019 11:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.2846 ",
"10/14/2019 11:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","152.914 ",
"10/14/2019 11:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","130.5962 ",
"10/14/2019 11:30:00 PM","OA-T.Trend - Present Value (Trend1)","52.88 ",
"10/14/2019 11:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.1633 ",
"10/14/2019 11:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","147.2773 ",
"10/14/2019 11:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.791 ",
"10/14/2019 11:20:00 PM","OA-T.Trend - Present Value (Trend1)","53.42 ",
"10/14/2019 11:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.056 ",
"10/14/2019 11:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","150.8129 ",
"10/14/2019 11:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2223 ",
"10/14/2019 11:10:00 PM","OA-T.Trend - Present Value (Trend1)","53.6 ",
"10/14/2019 11:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.9706 ",
"10/14/2019 11:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.773 ",
"10/14/2019 11:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4548 ",
"10/14/2019 11:00:00 PM","OA-T.Trend - Present Value (Trend1)","53.6 ",
"10/14/2019 11:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.8648 ",
"10/14/2019 11:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","150.3331 ",
"10/14/2019 11:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4548 ",
"10/14/2019 10:50:00 PM","OA-T.Trend - Present Value (Trend1)","53.78 ",
"10/14/2019 10:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.7512 ",
"10/14/2019 10:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.7961 ",
"10/14/2019 10:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0009 ",
"10/14/2019 10:40:00 PM","OA-T.Trend - Present Value (Trend1)","54.32 ",
"10/14/2019 10:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.6271 ",
"10/14/2019 10:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.7777 ",
"10/14/2019 10:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.6982 ",
"10/14/2019 10:30:00 PM","OA-T.Trend - Present Value (Trend1)","54.5 ",
"10/14/2019 10:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.5176 ",
"10/14/2019 10:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","150.9105 ",
"10/14/2019 10:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0009 ",
"10/14/2019 10:20:00 PM","OA-T.Trend - Present Value (Trend1)","54.86 ",
"10/14/2019 10:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.4027 ",
"10/14/2019 10:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","150.0498 ",
"10/14/2019 10:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2223 ",
"10/14/2019 10:10:00 PM","OA-T.Trend - Present Value (Trend1)","55.22 ",
"10/14/2019 10:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.2981 ",
"10/14/2019 10:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","151.1995 ",
"10/14/2019 10:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0009 ",
"10/14/2019 10:00:00 PM","OA-T.Trend - Present Value (Trend1)","55.58 ",
"10/14/2019 10:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.2094 ",
"10/14/2019 10:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.0386 ",
"10/14/2019 10:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4548 ",
"10/14/2019 09:50:00 PM","OA-T.Trend - Present Value (Trend1)","55.94 ",
"10/14/2019 09:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.1182 ",
"10/14/2019 09:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.3233 ",
"10/14/2019 09:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2223 ",
"10/14/2019 09:40:00 PM","OA-T.Trend - Present Value (Trend1)","55.94 ",
"10/14/2019 09:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.0296 ",
"10/14/2019 09:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.9237 ",
"10/14/2019 09:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.2192 ",
"10/14/2019 09:30:00 PM","OA-T.Trend - Present Value (Trend1)","55.94 ",
"10/14/2019 09:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.9128 ",
"10/14/2019 09:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","147.5483 ",
"10/14/2019 09:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.239 ",
"10/14/2019 09:20:00 PM","OA-T.Trend - Present Value (Trend1)","56.3 ",
"10/14/2019 09:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.7994 ",
"10/14/2019 09:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","142.4888 ",
"10/14/2019 09:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/14/2019 09:10:00 PM","OA-T.Trend - Present Value (Trend1)","56.48 ",
"10/14/2019 09:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.6834 ",
"10/14/2019 09:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.1824 ",
"10/14/2019 09:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.9723 ",
"10/14/2019 09:00:00 PM","OA-T.Trend - Present Value (Trend1)","56.84 ",
"10/14/2019 09:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.5663 ",
"10/14/2019 09:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.9238 ",
"10/14/2019 09:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/14/2019 08:50:00 PM","OA-T.Trend - Present Value (Trend1)","56.84 ",
"10/14/2019 08:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.4434 ",
"10/14/2019 08:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","147.3105 ",
"10/14/2019 08:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4728 ",
"10/14/2019 08:40:00 PM","OA-T.Trend - Present Value (Trend1)","56.84 ",
"10/14/2019 08:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.2962 ",
"10/14/2019 08:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.8404 ",
"10/14/2019 08:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/14/2019 08:30:00 PM","OA-T.Trend - Present Value (Trend1)","57.38 ",
"10/14/2019 08:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.1472 ",
"10/14/2019 08:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.3242 ",
"10/14/2019 08:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.7188 ",
"10/14/2019 08:20:00 PM","OA-T.Trend - Present Value (Trend1)","57.92 ",
"10/14/2019 08:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.992 ",
"10/14/2019 08:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.6444 ",
"10/14/2019 08:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.239 ",
"10/14/2019 08:10:00 PM","OA-T.Trend - Present Value (Trend1)","58.28 ",
"10/14/2019 08:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.8585 ",
"10/14/2019 08:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.9809 ",
"10/14/2019 08:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/14/2019 08:00:00 PM","OA-T.Trend - Present Value (Trend1)","58.64 ",
"10/14/2019 08:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.7062 ",
"10/14/2019 08:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.1998 ",
"10/14/2019 08:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","124.5155 ",
"10/14/2019 07:50:00 PM","OA-T.Trend - Present Value (Trend1)","58.64 ",
"10/14/2019 07:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.5585 ",
"10/14/2019 07:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.8666 ",
"10/14/2019 07:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.9723 ",
"10/14/2019 07:40:00 PM","OA-T.Trend - Present Value (Trend1)","59.18 ",
"10/14/2019 07:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.4149 ",
"10/14/2019 07:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","136.293 ",
"10/14/2019 07:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4728 ",
"10/14/2019 07:30:00 PM","OA-T.Trend - Present Value (Trend1)","59.72 ",
"10/14/2019 07:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.252 ",
"10/14/2019 07:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.459 ",
"10/14/2019 07:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4728 ",
"10/14/2019 07:20:00 PM","OA-T.Trend - Present Value (Trend1)","60.08 ",
"10/14/2019 07:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.111 ",
"10/14/2019 07:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.1998 ",
"10/14/2019 07:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/14/2019 07:10:00 PM","OA-T.Trend - Present Value (Trend1)","60.44 ",
"10/14/2019 07:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 07:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.9999 ",
"10/14/2019 07:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/14/2019 07:00:00 PM","OA-T.Trend - Present Value (Trend1)","60.98 ",
"10/14/2019 07:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 07:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.9511 ",
"10/14/2019 07:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/14/2019 06:50:00 PM","OA-T.Trend - Present Value (Trend1)","61.34 ",
"10/14/2019 06:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 06:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","140.1301 ",
"10/14/2019 06:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/14/2019 06:40:00 PM","OA-T.Trend - Present Value (Trend1)","61.34 ",
"10/14/2019 06:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 06:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","151.5267 ",
"10/14/2019 06:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/14/2019 06:30:00 PM","OA-T.Trend - Present Value (Trend1)","61.88 ",
"10/14/2019 06:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 06:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.684 ",
"10/14/2019 06:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/14/2019 06:20:00 PM","OA-T.Trend - Present Value (Trend1)","62.24 ",
"10/14/2019 06:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 06:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.4585 ",
"10/14/2019 06:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/14/2019 06:10:00 PM","OA-T.Trend - Present Value (Trend1)","62.78 ",
"10/14/2019 06:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 06:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.7767 ",
"10/14/2019 06:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/14/2019 06:00:00 PM","OA-T.Trend - Present Value (Trend1)","63.32 ",
"10/14/2019 06:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 06:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","142.1669 ",
"10/14/2019 06:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/14/2019 05:50:00 PM","OA-T.Trend - Present Value (Trend1)","63.5 ",
"10/14/2019 05:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 05:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.5984 ",
"10/14/2019 05:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/14/2019 05:40:00 PM","OA-T.Trend - Present Value (Trend1)","63.86 ",
"10/14/2019 05:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 05:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","142.7361 ",
"10/14/2019 05:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/14/2019 05:30:00 PM","OA-T.Trend - Present Value (Trend1)","64.39999 ",
"10/14/2019 05:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 05:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.4844 ",
"10/14/2019 05:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/14/2019 05:20:00 PM","OA-T.Trend - Present Value (Trend1)","64.76 ",
"10/14/2019 05:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 05:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.7171 ",
"10/14/2019 05:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/14/2019 05:10:00 PM","OA-T.Trend - Present Value (Trend1)","65.3 ",
"10/14/2019 05:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 05:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.9769 ",
"10/14/2019 05:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/14/2019 05:00:00 PM","OA-T.Trend - Present Value (Trend1)","66.02 ",
"10/14/2019 05:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 05:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.5307 ",
"10/14/2019 05:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/14/2019 04:50:00 PM","OA-T.Trend - Present Value (Trend1)","65.48 ",
"10/14/2019 04:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 04:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.2697 ",
"10/14/2019 04:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/14/2019 04:40:00 PM","OA-T.Trend - Present Value (Trend1)","66.56 ",
"10/14/2019 04:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 04:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.8306 ",
"10/14/2019 04:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/14/2019 04:30:00 PM","OA-T.Trend - Present Value (Trend1)","66.92 ",
"10/14/2019 04:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/14/2019 04:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.8248 ",
"10/14/2019 04:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/14/2019 04:20:00 PM","OA-T.Trend - Present Value (Trend1)","66.56 ",
